order_id,product_id,customer_id,quantity,unit_price,line_total,discount_pct,shipping_cost,currency,order_status,payment_method,sales_channel,order_date,shipping_date
8286,38122,5918,1,52.03,52.03,,9.89,USD,Pending,Bank Transfer,Online,2025-05-22,2025-05-23
8489,88729,7922,3,168.4,505.2,0.1,23.78,USD,Pending,Credit Card,Online,2025-05-22,2025-05-27
8928,18701,1572,5,154.39,771.95,0.2,22.11,USD,Shipped,Credit Card,Online,2025-05-22,2025-05-28
1925,96046,2636,5,19.07,95.35,,18.49,USD,Delivered,Invoice,Partner,2025-05-23,2025-05-23
2599,69665,8970,5,146.68,733.4,0.05,24.29,USD,Delivered,Bank Transfer,Marketplace,2025-05-23,2025-05-24
4075,14138,1798,4,99.34,397.36,,14.05,USD,Pending,Bank Transfer,Field Sales,2025-05-23,2025-05-24
4480,93970,5893,2,114.32,228.64,0.15,7.89,USD,Shipped,Credit Card,Online,2025-05-23,2025-05-24
5644,67620,7588,3,27.51,82.53,0.15,16.44,USD,Delivered,PayPal,Online,2025-05-23,2025-05-29
6779,86398,5918,2,54.83,109.66,0.15,32.06,USD,Delivered,Credit Card,Online,2025-05-23,2025-05-30
7485,32538,8524,3,146.61,439.83,,16.01,USD,Delivered,Bank Transfer,Online,2025-05-23,2025-05-25
8328,10169,7294,4,11.85,47.4,,8.52,USD,Pending,Bank Transfer,Field Sales,2025-05-23,
8483,25162,1572,3,51.31,153.93,,22.12,USD,Delivered,Credit Card,Online,2025-05-23,2025-05-28
9070,96319,4323,4,117.62,470.48,0.1,30.55,USD,Pending,Invoice,Online,2025-05-23,2025-05-23
766,25689,8524,4,58.58,234.32,0.05,36.89,USD,Shipped,PayPal,Online,2025-05-24,2025-05-27
1221,25162,5918,5,106.86,534.3,,15.02,USD,Shipped,Bank Transfer,Online,2025-05-24,2025-05-29
2535,47070,6855,4,55.68,222.72,,38.52,USD,Shipped,Credit Card,Field Sales,2025-05-24,2025-05-24
2748,82805,2803,2,161.5,323.0,0.05,9.8,USD,Shipped,Credit Card,Field Sales,2025-05-24,2025-05-30
2967,76117,8008,5,18.36,91.8,0.1,12.6,USD,Shipped,Credit Card,Online,2025-05-24,2025-05-27
4316,89498,6774,2,69.16,138.32,,12.86,USD,Pending,Credit Card,Field Sales,2025-05-24,2025-05-29
4831,84575,2147,1,152.08,152.08,0.1,12.75,USD,Shipped,Credit Card,Online,2025-05-24,2025-05-25
5184,26022,7588,3,97.25,291.75,0.2,31.45,USD,Delivered,Bank Transfer,Online,2025-05-24,2025-05-31
6031,84575,6673,2,38.4,76.8,0.1,15.74,USD,Delivered,PayPal,Online,2025-05-24,2025-05-25
6990,14963,2484,5,73.06,365.3,0.05,28.85,USD,Cancelled,PayPal,Online,2025-05-24,2025-05-29
7928,96761,9724,5,37.9,189.5,0.05,32.98,USD,Delivered,PayPal,Partner,2025-05-24,2025-05-27
9357,41913,5977,3,62.7,188.1,,23.84,USD,Cancelled,Invoice,Online,2025-05-24,2025-05-26
355,43417,7922,3,79.75,239.25,,39.92,USD,Delivered,Credit Card,Marketplace,2025-05-25,2025-05-31
463,10028,7241,1,10.9,10.9,,8.08,USD,Cancelled,Bank Transfer,Field Sales,2025-05-25,2025-05-30
488,24366,1798,4,130.35,521.4,,15.62,USD,Delivered,Credit Card,Online,2025-05-25,2025-05-28
755,82805,7241,3,104.94,314.82,,15.65,USD,Shipped,PayPal,Online,2025-05-25,2025-05-31
3431,43417,8008,1,44.8,44.8,,34.37,USD,Shipped,Bank Transfer,Online,2025-05-25,2025-06-01
3753,12773,4874,5,53.91,269.55,0.05,22.01,USD,Shipped,Bank Transfer,Online,2025-05-25,2025-05-30
4523,22713,4926,4,195.19,780.76,,12.42,USD,Delivered,Credit Card,Partner,2025-05-25,2025-05-25
5029,24366,6673,5,217.98,1089.9,0.05,38.5,USD,Shipped,PayPal,Field Sales,2025-05-25,2025-05-29
5327,11677,7426,3,24.82,74.46,,35.01,USD,Delivered,Bank Transfer,Field Sales,2025-05-25,2025-05-25
5443,19951,9724,2,157.46,314.92,,16.67,USD,Delivered,Credit Card,Online,2025-05-25,2025-05-30
5650,43835,9735,3,38.98,116.94,,36.52,USD,Shipped,Bank Transfer,Online,2025-05-25,2025-05-31
8427,63232,7922,3,15.44,46.32,0.15,2.44,USD,Delivered,Credit Card,Partner,2025-05-25,
9490,14963,1798,3,103.7,311.1,0.2,35.82,USD,Cancelled,Credit Card,Partner,2025-05-25,2025-05-26
9911,12116,5478,3,30.41,91.23,0.1,0.72,USD,Shipped,Bank Transfer,Online,2025-05-25,2025-06-01
920,69662,7922,4,226.82,907.28,0.05,33.04,USD,Cancelled,Bank Transfer,Online,2025-05-26,2025-05-29
2021,58298,5478,5,117.81,589.05,0.1,30.9,USD,Delivered,Credit Card,Field Sales,2025-05-26,2025-05-29
2078,18701,2636,3,64.83,194.49,0.15,30.11,USD,Delivered,Credit Card,Online,2025-05-26,2025-05-26
3605,90413,9724,1,117.56,117.56,,26.15,USD,Shipped,PayPal,Online,2025-05-26,2025-05-27
4982,25689,4874,2,113.45,226.9,0.05,9.99,USD,Cancelled,Bank Transfer,Online,2025-05-26,2025-05-27
5488,82955,5893,3,48.71,146.13,0.15,17.65,USD,Shipped,Bank Transfer,Online,2025-05-26,2025-05-28
5967,20142,1798,3,46.51,139.53,0.1,5.15,USD,Pending,Credit Card,Field Sales,2025-05-26,2025-05-27
5991,42933,9735,2,64.11,128.22,,19.64,USD,Shipped,PayPal,Online,2025-05-26,2025-05-29
6139,15658,8432,1,81.29,81.29,,37.29,USD,Delivered,Bank Transfer,Field Sales,2025-05-26,2025-05-28
7615,21606,7922,5,108.93,544.65,0.1,29.36,USD,Delivered,Bank Transfer,Online,2025-05-26,2025-05-28
8355,83571,9309,3,147.64,442.92,0.1,7.56,USD,Shipped,Bank Transfer,Partner,2025-05-26,2025-06-02
9347,18688,4874,4,156.37,625.48,0.05,27.82,USD,Delivered,Credit Card,Field Sales,2025-05-26,2025-05-28
9566,96319,6855,1,22.17,22.17,0.15,1.34,USD,Delivered,Credit Card,Online,2025-05-26,2025-06-02
9707,65062,6855,2,24.92,49.84,,22.21,USD,Delivered,Bank Transfer,Field Sales,2025-05-26,2025-05-31
938,99834,4273,4,85.48,341.92,,35.42,USD,Shipped,PayPal,Online,2025-05-27,2025-06-02
1715,38122,8970,4,47.62,190.48,0.15,24.72,USD,Pending,Credit Card,Marketplace,2025-05-27,2025-06-01
1772,87410,1394,5,108.58,542.9,0.05,16.84,USD,Delivered,Credit Card,Online,2025-05-27,2025-06-02
3560,70383,9724,2,85.08,170.16,,0.3,USD,Delivered,Bank Transfer,Online,2025-05-27,2025-05-27
3684,84575,9724,1,152.99,152.99,,26.57,USD,Delivered,Credit Card,Online,2025-05-27,2025-05-27
3698,22894,9029,2,214.77,429.54,,11.21,USD,Cancelled,Credit Card,Online,2025-05-27,2025-06-01
3982,17966,2636,3,68.45,205.35,0.1,32.71,USD,Shipped,Invoice,Partner,2025-05-27,2025-05-29
4859,12757,1394,4,43.66,174.64,,20.48,USD,Shipped,Credit Card,Online,2025-05-27,2025-05-31
5655,92066,6855,2,131.8,263.6,,22.51,USD,Cancelled,PayPal,Partner,2025-05-27,
6102,33410,4273,2,60.36,120.72,,32.9,USD,Shipped,Credit Card,Online,2025-05-27,2025-05-27
8425,43417,8682,5,65.52,327.6,0.1,35.87,USD,Pending,PayPal,Online,2025-05-27,2025-05-27
8760,15120,5977,1,57.05,57.05,0.05,4.66,USD,Delivered,PayPal,Online,2025-05-27,2025-05-30
8776,15711,2484,2,62.38,124.76,,15.0,USD,Shipped,Invoice,Field Sales,2025-05-27,2025-05-28
8820,41913,5713,2,51.2,102.4,0.2,20.2,USD,Delivered,Credit Card,Online,2025-05-27,2025-05-30
8844,38746,7426,2,158.66,317.32,,9.68,USD,Delivered,Credit Card,Online,2025-05-27,2025-06-02
8930,28849,5893,1,99.61,99.61,,5.93,USD,Delivered,Bank Transfer,Online,2025-05-27,2025-05-29
8957,89498,7922,2,41.0,82.0,,37.26,USD,Shipped,Invoice,Online,2025-05-27,2025-05-30
91,96046,1798,4,60.41,241.64,,17.04,USD,Cancelled,Credit Card,Field Sales,2025-05-28,2025-05-28
968,52889,4323,1,35.02,35.02,0.15,15.97,USD,Pending,Credit Card,Online,2025-05-28,2025-05-29
1119,38122,2484,4,124.97,499.88,,34.54,USD,Shipped,Bank Transfer,Field Sales,2025-05-28,2025-05-31
1828,70383,8682,5,27.71,138.55,,20.88,USD,Delivered,Credit Card,Online,2025-05-28,2025-05-30
2486,59746,5597,1,61.63,61.63,,39.11,USD,Delivered,Bank Transfer,Online,2025-05-28,2025-06-03
3825,94818,8706,4,86.23,344.92,0.05,24.27,USD,Returned,PayPal,Online,2025-05-28,2025-06-04
4464,93743,7922,1,33.61,33.61,0.05,19.66,USD,Returned,Bank Transfer,Online,2025-05-28,2025-06-01
4910,88729,8524,4,56.97,227.88,,29.43,USD,Cancelled,PayPal,Field Sales,2025-05-28,2025-06-02
5156,77188,8008,2,73.13,146.26,0.1,8.32,USD,Pending,Invoice,Online,2025-05-28,2025-05-31
5223,79661,1826,1,10.1,10.1,,10.65,USD,Delivered,Credit Card,Online,2025-05-28,2025-05-30
5549,70383,7426,5,20.96,104.8,0.15,11.64,USD,Pending,PayPal,Online,2025-05-28,
6176,68030,4926,3,12.47,37.41,,19.94,USD,Shipped,Bank Transfer,Online,2025-05-28,2025-05-30
6735,76524,2803,3,137.63,412.89,,4.64,USD,Delivered,Credit Card,Partner,2025-05-28,2025-05-31
7990,45999,7095,2,133.14,266.28,,36.8,USD,Delivered,Credit Card,Field Sales,2025-05-28,2025-06-04
8292,42622,3039,5,30.46,152.3,,33.99,USD,Shipped,Bank Transfer,Field Sales,2025-05-28,2025-05-29
9512,70383,2636,1,326.93,326.93,0.15,21.75,USD,Delivered,Bank Transfer,Partner,2025-05-28,2025-06-01
782,22879,7095,2,9.21,18.42,,5.15,USD,Shipped,Credit Card,Online,2025-05-29,2025-05-31
1508,23976,4874,1,40.3,40.3,,2.17,USD,Delivered,Bank Transfer,Online,2025-05-29,2025-06-03
2302,88431,5597,2,140.49,280.98,,9.5,USD,Delivered,Credit Card,Partner,2025-05-29,2025-06-03
2911,78284,4874,5,73.77,368.85,0.05,39.23,USD,Delivered,Bank Transfer,Online,2025-05-29,2025-06-04
3066,38746,8432,2,23.73,47.46,,35.9,USD,Returned,Credit Card,Online,2025-05-29,2025-06-05
3298,19102,7241,2,51.86,103.72,0.05,33.58,USD,Delivered,Credit Card,Online,2025-05-29,2025-06-01
4074,47070,8524,5,81.47,407.35,,6.9,USD,Pending,Invoice,Field Sales,2025-05-29,2025-06-01
5425,92371,4926,4,46.75,187.0,0.15,27.24,USD,Shipped,Bank Transfer,Online,2025-05-29,2025-06-02
6151,10169,4273,4,110.75,443.0,0.15,32.35,USD,Delivered,Credit Card,Field Sales,2025-05-29,2025-06-03
6750,25162,7588,3,44.72,134.16,,15.85,USD,Delivered,Bank Transfer,Marketplace,2025-05-29,2025-05-31
8734,28346,2484,1,30.97,30.97,0.1,12.79,USD,Shipped,Bank Transfer,Marketplace,2025-05-29,2025-06-01
8866,83735,8682,5,66.21,331.05,,2.71,USD,Delivered,Bank Transfer,Online,2025-05-29,2025-05-30
8933,15752,4323,3,18.85,56.55,,19.38,USD,Delivered,Bank Transfer,Online,2025-05-29,2025-06-04
9131,12773,5036,1,68.15,68.15,,15.12,USD,Delivered,Bank Transfer,Online,2025-05-29,2025-05-30
9222,88729,7426,2,129.98,259.96,0.05,31.56,USD,Delivered,Credit Card,Online,2025-05-29,2025-05-29
9340,32935,7095,5,133.68,668.4,,26.71,USD,Shipped,Credit Card,Field Sales,2025-05-29,2025-06-04
9665,45999,6774,5,52.54,262.7,,28.55,USD,Pending,Credit Card,Online,2025-05-29,2025-06-02
552,17966,7922,4,68.65,274.6,0.2,21.12,USD,Delivered,Invoice,Marketplace,2025-05-30,2025-06-04
1199,51659,1394,2,47.07,94.14,,0.98,USD,Returned,Bank Transfer,Field Sales,2025-05-30,2025-05-30
1844,52871,4323,1,50.04,50.04,0.05,8.11,USD,Delivered,Credit Card,Online,2025-05-30,2025-05-30
2521,24306,7241,2,48.48,96.96,,11.46,USD,Cancelled,Invoice,Online,2025-05-30,2025-06-03
2597,38122,5713,3,79.37,238.11,,12.82,USD,Delivered,Credit Card,Online,2025-05-30,2025-06-05
4114,69255,1826,5,121.03,605.15,,19.78,USD,Cancelled,Invoice,Online,2025-05-30,2025-06-06
5066,45999,5597,1,72.59,72.59,,15.98,USD,Pending,Credit Card,Field Sales,2025-05-30,2025-05-31
5694,43835,1394,4,97.12,388.48,,32.21,USD,Delivered,Bank Transfer,Online,2025-05-30,2025-06-04
6511,37555,7922,5,28.1,140.5,,31.8,USD,Cancelled,Credit Card,Partner,2025-05-30,2025-06-01
6641,55604,9724,4,140.71,562.84,0.05,23.44,USD,Pending,Credit Card,Partner,2025-05-30,2025-06-05
6834,94818,9309,5,30.14,150.7,0.1,9.11,USD,Delivered,Invoice,Field Sales,2025-05-30,2025-06-03
9104,76388,8008,4,19.14,76.56,0.2,14.31,USD,Shipped,Credit Card,Marketplace,2025-05-30,
2234,32935,5713,5,93.89,469.45,,4.17,USD,Delivered,PayPal,Field Sales,2025-05-31,2025-06-05
3262,16643,5036,4,39.28,157.12,,32.42,USD,Pending,Invoice,Partner,2025-05-31,2025-06-05
3860,83735,2147,1,28.2,28.2,,34.09,USD,Shipped,Bank Transfer,Online,2025-05-31,2025-06-07
5345,17966,6855,5,20.26,101.3,,20.89,USD,Delivered,Credit Card,Online,2025-05-31,2025-06-05
5951,10169,7588,1,4.25,4.25,0.15,2.59,USD,Pending,Credit Card,Marketplace,2025-05-31,2025-05-31
5970,77571,1394,2,27.74,55.48,0.05,39.12,USD,Shipped,Bank Transfer,Marketplace,2025-05-31,2025-06-02
6522,35379,5597,1,59.15,59.15,0.15,24.08,USD,Shipped,Bank Transfer,Online,2025-05-31,2025-05-31
6871,38746,7816,3,23.66,70.98,0.05,18.07,USD,Delivered,Invoice,Online,2025-05-31,2025-06-03
7233,30484,5918,2,140.22,280.44,,30.06,USD,Shipped,Credit Card,Online,2025-05-31,2025-05-31
9112,89665,7922,3,138.52,415.56,0.1,27.23,USD,Delivered,Bank Transfer,Online,2025-05-31,2025-06-05
574,40679,4273,5,152.09,760.45,,20.1,USD,Delivered,Bank Transfer,Online,2025-06-01,2025-06-06
827,43835,5036,1,82.86,82.86,0.1,20.53,USD,Delivered,Credit Card,Partner,2025-06-01,2025-06-04
861,31334,8524,3,91.87,275.61,,3.47,USD,Delivered,Credit Card,Online,2025-06-01,2025-06-07
994,16643,7833,2,54.88,109.76,,32.81,USD,Shipped,Bank Transfer,Online,2025-06-01,2025-06-04
1003,76117,8682,4,83.56,334.24,,15.14,USD,Delivered,Bank Transfer,Online,2025-06-01,2025-06-04
1244,58298,1394,3,143.12,429.36,0.05,11.53,USD,Delivered,Credit Card,Online,2025-06-01,2025-06-01
1292,71609,4273,5,90.4,452.0,0.15,8.16,USD,Delivered,Bank Transfer,Online,2025-06-01,2025-06-05
2271,92066,7241,3,6.98,20.94,0.2,2.36,USD,Shipped,Bank Transfer,Marketplace,2025-06-01,
2763,68066,8706,1,13.89,13.89,0.15,4.24,USD,Cancelled,PayPal,Marketplace,2025-06-01,2025-06-01
2875,77188,8682,3,75.16,225.48,0.05,34.64,USD,Shipped,Bank Transfer,Partner,2025-06-01,2025-06-06
3127,22894,2636,4,49.43,197.72,,21.12,USD,Delivered,PayPal,Partner,2025-06-01,2025-06-08
3608,10028,5597,2,128.88,257.76,,7.12,USD,Delivered,Invoice,Online,2025-06-01,2025-06-06
3923,24366,5036,5,66.28,331.4,0.15,3.49,USD,Delivered,Credit Card,Partner,2025-06-01,2025-06-01
4310,77097,7833,4,73.06,292.24,,24.79,USD,Delivered,PayPal,Online,2025-06-01,2025-06-05
4675,47070,4926,3,16.34,49.02,,5.55,USD,Delivered,Credit Card,Online,2025-06-01,2025-06-02
5604,30484,7588,4,96.17,384.68,,14.34,USD,Cancelled,Bank Transfer,Online,2025-06-01,2025-06-04
6058,66562,9029,1,50.1,50.1,0.15,10.34,USD,Pending,Credit Card,Field Sales,2025-06-01,2025-06-03
6077,10028,5036,5,18.87,94.35,,7.74,USD,Shipped,Credit Card,Field Sales,2025-06-01,2025-06-03
6272,37555,4926,5,84.43,422.15,0.15,25.91,USD,Delivered,Invoice,Online,2025-06-01,2025-06-07
6304,96046,7426,5,61.14,305.7,,2.49,USD,Delivered,PayPal,Marketplace,2025-06-01,2025-06-08
6659,89498,5597,3,94.1,282.3,,15.91,USD,Returned,Bank Transfer,Online,2025-06-01,2025-06-04
6761,76388,2750,1,5.0,5.0,,12.68,USD,Shipped,Credit Card,Online,2025-06-01,2025-06-01
6996,18688,5713,2,15.88,31.76,0.15,34.39,USD,Cancelled,Credit Card,Online,2025-06-01,2025-06-08
7293,57269,5918,3,39.31,117.93,0.05,6.19,USD,Delivered,Credit Card,Online,2025-06-01,2025-06-07
7632,57677,3039,3,60.21,180.63,,3.08,USD,Pending,Credit Card,Online,2025-06-01,2025-06-06
933,69255,4926,5,45.73,228.65,,17.93,USD,Pending,Invoice,Field Sales,2025-06-02,2025-06-03
1045,20142,7095,3,63.36,190.08,,1.66,USD,Delivered,Bank Transfer,Marketplace,2025-06-02,2025-06-05
1684,96761,4874,1,63.71,63.71,,21.88,USD,Cancelled,Credit Card,Online,2025-06-02,2025-06-07
2085,71609,2147,5,65.63,328.15,,30.17,USD,Delivered,Credit Card,Online,2025-06-02,2025-06-09
2740,43835,8970,4,45.28,181.12,,10.71,USD,Shipped,Credit Card,Partner,2025-06-02,2025-06-04
3089,78355,9309,4,146.37,585.48,0.1,20.57,USD,Cancelled,Bank Transfer,Field Sales,2025-06-02,2025-06-08
3098,66784,4185,1,59.31,59.31,0.1,0.2,USD,Shipped,Credit Card,Partner,2025-06-02,2025-06-07
4194,93743,4926,3,47.14,141.42,,33.21,USD,Delivered,Credit Card,Field Sales,2025-06-02,2025-06-09
5311,15120,7426,1,16.67,16.67,,17.59,USD,Pending,Bank Transfer,Marketplace,2025-06-02,2025-06-06
6181,79661,9309,3,74.37,223.11,0.1,29.36,USD,Shipped,PayPal,Online,2025-06-02,2025-06-07
8669,40679,7588,4,85.79,343.16,0.05,34.37,USD,Cancelled,Credit Card,Field Sales,2025-06-02,2025-06-06
25,57651,7922,1,145.53,145.53,0.1,19.09,USD,Shipped,Credit Card,Field Sales,2025-06-03,2025-06-03
210,90413,5597,2,27.43,54.86,,21.42,USD,Delivered,Credit Card,Partner,2025-06-03,2025-06-10
978,35379,5893,1,40.08,40.08,,3.99,USD,Delivered,Credit Card,Online,2025-06-03,2025-06-07
1869,96319,8706,2,36.0,72.0,0.15,38.42,USD,Delivered,Bank Transfer,Online,2025-06-03,2025-06-08
2541,10028,5597,5,207.22,1036.1,,6.29,USD,Cancelled,Bank Transfer,Online,2025-06-03,2025-06-08
2620,10028,5036,1,31.56,31.56,0.1,22.73,USD,Shipped,PayPal,Partner,2025-06-03,2025-06-07
3241,51982,7588,1,55.0,55.0,,30.51,USD,Shipped,Credit Card,Marketplace,2025-06-03,2025-06-09
3908,32935,4185,2,101.24,202.48,0.05,14.04,USD,Shipped,Credit Card,Online,2025-06-03,2025-06-03
5691,36507,1826,4,75.79,303.16,0.15,33.0,USD,Cancelled,Credit Card,Partner,2025-06-03,2025-06-10
5932,55065,5893,4,16.25,65.0,0.1,1.9,USD,Returned,Bank Transfer,Online,2025-06-03,
5937,77097,6855,2,121.44,242.88,,15.22,USD,Delivered,Credit Card,Field Sales,2025-06-03,2025-06-10
7171,10525,2147,1,38.37,38.37,,15.1,USD,Delivered,PayPal,Online,2025-06-03,2025-06-08
7275,42933,8682,3,67.91,203.73,,32.76,USD,Delivered,Credit Card,Online,2025-06-03,2025-06-05
8012,69662,7294,4,35.8,143.2,,20.37,USD,Cancelled,Credit Card,Online,2025-06-03,2025-06-04
8385,45999,8970,3,63.16,189.48,0.1,22.11,USD,Cancelled,Credit Card,Online,2025-06-03,2025-06-05
9365,28346,7922,5,77.6,388.0,,24.97,USD,Delivered,Credit Card,Online,2025-06-03,2025-06-09
9372,10525,4273,2,69.77,139.54,0.1,34.08,USD,Shipped,Bank Transfer,Field Sales,2025-06-03,2025-06-06
27,24306,5597,5,98.49,492.45,0.05,11.33,USD,Delivered,Bank Transfer,Online,2025-06-04,2025-06-04
319,32935,7922,2,83.01,166.02,,37.33,USD,Shipped,Bank Transfer,Partner,2025-06-04,2025-06-05
1357,37988,8970,2,45.62,91.24,0.15,16.51,USD,Delivered,Bank Transfer,Marketplace,2025-06-04,2025-06-09
1843,15658,6673,1,33.37,33.37,0.15,8.31,USD,Delivered,Bank Transfer,Online,2025-06-04,2025-06-08
2001,77571,9735,3,140.83,422.49,0.2,22.24,USD,Delivered,Credit Card,Partner,2025-06-04,2025-06-11
2582,20142,7294,3,22.37,67.11,0.1,7.73,USD,Delivered,Credit Card,Partner,2025-06-04,2025-06-07
2899,68066,4926,2,35.08,70.16,0.05,12.23,USD,Delivered,Credit Card,Online,2025-06-04,2025-06-09
2957,13718,8432,3,70.07,210.21,0.1,19.4,USD,Delivered,Credit Card,Field Sales,2025-06-04,2025-06-10
3897,10028,2147,3,43.88,131.64,0.05,12.62,USD,Delivered,PayPal,Field Sales,2025-06-04,2025-06-08
5404,18701,8432,4,21.84,87.36,,14.83,USD,Shipped,Bank Transfer,Field Sales,2025-06-04,2025-06-09
5616,19549,9724,5,56.54,282.7,,31.05,USD,Delivered,PayPal,Online,2025-06-04,2025-06-07
6164,92433,4323,1,220.26,220.26,,37.41,USD,Delivered,Bank Transfer,Online,2025-06-04,2025-06-11
6445,76524,1394,2,23.95,47.9,0.15,14.85,USD,Delivered,Credit Card,Online,2025-06-04,2025-06-05
6978,32538,5918,3,16.9,50.7,,7.98,USD,Shipped,Credit Card,Field Sales,2025-06-04,2025-06-08
7411,31334,6774,5,173.85,869.25,0.05,26.41,USD,Delivered,Credit Card,Field Sales,2025-06-04,2025-06-09
8811,14138,6774,1,103.81,103.81,,9.45,USD,Delivered,Credit Card,Field Sales,2025-06-04,2025-06-06
9114,16643,7294,3,35.61,106.83,,35.29,USD,Shipped,Credit Card,Online,2025-06-04,2025-06-09
9342,70383,8524,2,106.66,213.32,0.05,8.01,USD,Delivered,Credit Card,Online,2025-06-04,2025-06-05
9388,55529,2803,3,50.94,152.82,,38.34,USD,Delivered,Bank Transfer,Field Sales,2025-06-04,2025-06-11
9754,56165,4323,4,59.72,238.88,0.1,9.59,USD,Shipped,Invoice,Online,2025-06-04,2025-06-10
262,45999,4185,1,27.12,27.12,,12.61,USD,Pending,Credit Card,Online,2025-06-05,2025-06-08
1259,24366,4273,4,121.72,486.88,,10.24,USD,Delivered,Bank Transfer,Field Sales,2025-06-05,2025-06-12
1782,78284,4978,3,33.85,101.55,0.1,19.53,USD,Shipped,Credit Card,Partner,2025-06-05,2025-06-07
2024,34313,8008,5,43.69,218.45,,15.04,USD,Delivered,Credit Card,Online,2025-06-05,2025-06-10
2785,66562,4926,3,77.75,233.25,0.05,19.98,USD,Delivered,Bank Transfer,Online,2025-06-05,2025-06-09
3540,30484,4926,2,80.14,160.28,0.05,31.25,USD,Delivered,Invoice,Online,2025-06-05,
3738,67161,2147,4,82.98,331.92,0.1,33.43,USD,Delivered,Credit Card,Partner,2025-06-05,2025-06-11
3962,67620,2636,1,47.62,47.62,,33.47,USD,Delivered,Credit Card,Marketplace,2025-06-05,2025-06-05
4111,56610,3039,3,115.62,346.86,0.05,27.8,USD,Delivered,Credit Card,Field Sales,2025-06-05,
4642,43835,4874,1,89.41,89.41,0.05,7.61,USD,Delivered,Credit Card,Online,2025-06-05,2025-06-10
4918,18688,5713,4,46.29,185.16,,12.6,USD,Delivered,Credit Card,Online,2025-06-05,2025-06-10
5559,92371,7833,5,123.7,618.5,,20.63,USD,Shipped,Credit Card,Marketplace,2025-06-05,2025-06-09
7444,52889,9724,3,111.86,335.58,0.05,13.85,USD,Delivered,Credit Card,Online,2025-06-05,2025-06-06
7841,84575,5478,3,24.38,73.14,,28.91,USD,Shipped,Credit Card,Field Sales,2025-06-05,2025-06-06
8276,96319,3039,3,83.67,251.01,0.05,12.97,USD,Delivered,Credit Card,Partner,2025-06-05,2025-06-12
9826,55604,7294,5,13.53,67.65,0.1,38.8,USD,Cancelled,Bank Transfer,Online,2025-06-05,2025-06-11
9931,88729,9724,5,127.02,635.1,0.05,34.12,USD,Delivered,Credit Card,Online,2025-06-05,2025-06-12
184,22894,5977,5,74.33,371.65,0.1,7.19,USD,Delivered,Credit Card,Online,2025-06-06,2025-06-12
752,37988,9724,3,83.2,249.6,0.05,16.43,USD,Delivered,Credit Card,Field Sales,2025-06-06,2025-06-11
1302,21606,2484,1,67.2,67.2,,21.43,USD,Delivered,Bank Transfer,Online,2025-06-06,2025-06-09
1578,16643,1572,4,243.94,975.76,0.05,6.15,USD,Delivered,PayPal,Online,2025-06-06,2025-06-06
3222,25162,5597,4,73.53,294.12,0.15,26.62,USD,Delivered,PayPal,Field Sales,2025-06-06,2025-06-08
3665,18701,7426,3,123.01,369.03,,32.52,USD,Cancelled,Bank Transfer,Online,2025-06-06,2025-06-07
3702,92085,7095,5,87.05,435.25,,11.63,USD,Shipped,Credit Card,Field Sales,2025-06-06,2025-06-13
3709,67161,7095,2,160.47,320.94,0.1,36.72,USD,Pending,Bank Transfer,Online,2025-06-06,2025-06-12
3741,35379,7816,3,129.4,388.2,,14.96,USD,Delivered,Bank Transfer,Field Sales,2025-06-06,2025-06-09
3995,87410,7816,1,53.06,53.06,0.2,15.75,USD,Pending,Credit Card,Field Sales,2025-06-06,2025-06-07
4096,40679,5597,2,9.11,18.22,,26.71,USD,Delivered,Bank Transfer,Field Sales,2025-06-06,2025-06-13
4321,23976,1798,2,51.49,102.98,,13.31,USD,Returned,Credit Card,Field Sales,2025-06-06,2025-06-11
4501,25879,5893,5,23.09,115.45,0.15,5.1,USD,Delivered,Bank Transfer,Online,2025-06-06,2025-06-09
4637,51428,4926,5,83.89,419.45,0.15,23.35,USD,Delivered,Credit Card,Partner,2025-06-06,2025-06-11
5146,65365,6774,3,99.66,298.98,,9.1,USD,Delivered,Bank Transfer,Online,2025-06-06,2025-06-06
5162,18701,5478,4,93.92,375.68,0.15,18.97,USD,Delivered,Credit Card,Field Sales,2025-06-06,2025-06-07
5904,13514,7588,4,94.44,377.76,,1.31,USD,Delivered,Credit Card,Field Sales,2025-06-06,2025-06-13
6476,45548,2636,5,24.02,120.1,,12.56,USD,Returned,PayPal,Field Sales,2025-06-06,2025-06-10
6776,83571,9735,3,25.29,75.87,,4.39,USD,Delivered,Credit Card,Online,2025-06-06,2025-06-13
7243,51659,6673,4,157.47,629.88,,27.82,USD,Delivered,Credit Card,Marketplace,2025-06-06,2025-06-12
7877,69662,6855,4,58.3,233.2,0.1,37.29,USD,Delivered,PayPal,Online,2025-06-06,2025-06-07
7961,76388,8524,1,48.31,48.31,0.15,10.86,USD,Delivered,Credit Card,Online,2025-06-06,2025-06-13
